snapshot_date,product_id,stock_qty,reorder_point,days_of_stock
2014-01-01,OFF-BI-10001107,14,1.48,94.8
2014-01-01,OFF-PA-10004451,13,1.05,124.1
2014-01-01,FUR-CH-10004997,15,3.76,83.7
2014-01-01,TEC-PH-10000347,13,1.59,114.7
2014-01-01,OFF-AR-10003394,23,2.67,86.2
2014-01-01,OFF-PA-10001450,13,1.33,97.5
2014-01-01,OFF-SU-10001574,10,0.83,120.0
2014-01-01,FUR-FU-10001475,17,2.94,121.4
2014-01-01,OFF-SU-10004498,13,1.11,117.0
2014-01-01,TEC-PH-10000586,14,1.24,157.5
2014-01-01,OFF-BI-10002764,13,1.42,91.8
2014-01-01,OFF-LA-10003930,10,1.57,63.6
2014-01-01,TEC-PH-10003800,15,1.4,150.0
2014-01-01,OFF-PA-10002005,10,1.33,75.0
2014-01-01,OFF-PA-10004101,14,1.33,105.0
2014-01-01,OFF-AR-10004078,8,1.63,49.0
2014-01-01,OFF-AP-10004708,14,1.43,98.0
2014-01-01,FUR-FU-10001979,16,3.78,88.9
2014-01-01,OFF-SU-10004115,10,1.08,92.3
2014-01-01,TEC-PH-10001425,14,1.96,100.0
2014-01-01,TEC-PH-10003963,10,1.71,81.8
2014-01-01,OFF-ST-10001490,10,1.63,61.2
2014-01-01,OFF-PA-10002120,12,1.11,108.0
2014-01-01,OFF-BI-10000848,10,0.78,128.6
2014-01-01,TEC-PH-10003092,13,1.48,123.2
2014-01-01,OFF-LA-10004345,13,1.08,120.0
2014-01-01,OFF-PA-10001204,10,0.67,150.0
2014-01-01,TEC-PH-10004667,10,2.02,69.2
2014-01-01,OFF-BI-10002949,13,1.17,111.4
2014-01-01,FUR-FU-10003849,10,1.54,136.4
2014-01-01,FUR-FU-10000010,12,2.52,100.0
2014-01-01,OFF-BI-10002824,14,1.46,96.0
2014-01-01,TEC-PH-10002538,13,2.24,81.2
2014-01-01,OFF-BI-10002103,10,1.37,73.0
2014-01-01,FUR-CH-10004853,13,2.68,101.7
2014-01-01,OFF-AP-10000179,13,1.33,97.5
2014-01-01,OFF-ST-10001272,12,0.83,144.0
2014-01-01,FUR-FU-10000221,18,3.1,121.9
2014-01-01,OFF-AP-10001563,15,1.73,86.5
2014-01-01,OFF-BI-10000605,10,1.04,96.4
2014-01-01,OFF-ST-10001963,19,1.5,126.7
2014-01-01,TEC-AC-10001267,14,2.1,93.3
2014-01-01,TEC-PH-10002103,13,2.47,73.8
2014-01-01,TEC-AC-10002857,20,2.57,109.1
2014-01-01,FUR-CH-10001482,13,2.33,117.0
2014-01-01,OFF-BI-10001989,15,1.79,83.7
2014-01-01,OFF-AP-10003287,19,1.47,129.5
2014-01-01,OFF-BI-10004728,14,1.79,78.3
2014-01-01,FUR-FU-10000732,12,2.2,114.5
2014-01-01,OFF-ST-10000585,12,0.95,126.0
2014-01-01,OFF-LA-10002787,10,1.33,75.0
2014-01-01,OFF-PA-10001934,13,1.14,113.8
2014-01-01,OFF-AP-10002457,10,1.33,75.0
2014-01-01,OFF-FA-10003112,13,1.05,124.1
2014-01-01,OFF-AP-10002350,10,1.38,72.4
2014-01-01,TEC-AC-10001142,10,2.24,62.5
2014-01-01,TEC-AC-10001101,18,1.87,135.0
2014-01-01,OFF-AP-10002439,10,1.78,56.3
2014-01-01,OFF-BI-10002827,15,1.73,86.5
2014-01-01,OFF-EN-10002230,10,1.06,94.7
2014-01-01,OFF-ST-10001511,10,1.57,63.6
2014-01-01,OFF-SU-10004231,13,1.22,106.4
2014-01-01,TEC-PH-10004042,10,1.4,100.0
2014-01-01,FUR-FU-10003096,14,2.8,105.0
2014-01-01,FUR-FU-10002759,10,3.03,69.2
2014-01-01,FUR-TA-10000688,15,3.15,100.0
2014-01-01,OFF-AR-10001954,18,1.42,127.1
2014-01-01,OFF-AP-10004532,10,1.11,90.0
2014-01-01,OFF-PA-10002137,22,2.33,94.3
2014-01-01,OFF-AP-10000804,14,1.5,93.3
2014-01-01,TEC-AC-10003614,13,1.31,139.3
2014-01-01,FUR-FU-10003553,10,2.38,88.2
2014-01-01,OFF-BI-10004632,10,1.1,90.7
2014-01-01,OFF-BI-10003305,13,1.44,90.0
2014-01-01,OFF-ST-10002583,14,0.76,183.8
2014-01-01,TEC-MA-10004125,10,1.87,75.0
2014-01-01,OFF-LA-10001934,13,1.25,104.0
2014-01-01,FUR-BO-10004015,15,3.4,92.6
2014-01-01,FUR-FU-10004071,13,2.28,120.0
2014-01-01,OFF-ST-10002444,16,1.33,120.0
2014-01-01,TEC-AC-10002253,10,1.87,75.0
2014-01-01,OFF-PA-10000743,15,1.11,135.0
2014-01-01,OFF-LA-10002312,12,0.87,138.5
2014-01-01,OFF-LA-10003510,10,1.3,76.7
2014-01-01,OFF-AR-10001118,10,0.83,120.0
2014-01-01,OFF-BI-10001575,11,1.2,91.7
2014-01-01,FUR-FU-10003394,14,2.6,113.1
2014-01-01,FUR-TA-10002774,18,4.2,90.0
2014-01-01,OFF-PA-10001800,18,1.5,120.0
2014-01-01,OFF-AP-10001469,16,1.33,120.0
2014-01-01,FUR-BO-10003272,17,2.45,145.7
2014-01-01,OFF-EN-10001219,16,1.13,141.2
2014-01-01,OFF-AP-10001154,13,1.22,106.4
2014-01-01,TEC-AC-10001606,12,1.63,102.9
2014-01-01,OFF-BI-10003355,12,1.04,115.2
2014-01-01,FUR-FU-10002253,17,2.8,127.5
2014-01-01,OFF-PA-10004092,12,0.78,154.3
2014-01-01,FUR-TA-10000198,24,4.2,120.0
2014-01-01,OFF-ST-10000036,13,1.11,117.0
2014-01-01,FUR-FU-10000222,13,2.66,102.6
2014-01-01,OFF-SU-10004664,11,1.92,57.4
2014-01-01,OFF-EN-10001141,13,1.22,106.4
2014-01-01,TEC-PH-10002170,13,1.68,108.3
2014-01-01,OFF-PA-10001954,16,2.75,58.2
2014-01-01,FUR-TA-10002228,12,2.1,120.0
2014-01-01,OFF-ST-10004634,10,0.78,128.6
2014-01-01,TEC-AC-10003610,10,1.56,90.0
2014-01-01,FUR-BO-10001619,12,2.1,120.0
2014-01-01,OFF-BI-10000138,13,1.24,105.0
2014-01-01,TEC-AC-10001383,14,2.33,84.0
2014-01-01,OFF-LA-10003223,12,1.06,113.7
2014-01-01,OFF-BI-10004094,10,1.0,100.0
2014-01-01,OFF-PA-10004971,10,0.75,133.3
2014-01-01,OFF-SU-10004261,13,1.33,97.5
2014-01-01,TEC-PH-10000004,10,1.63,85.7
2014-01-01,OFF-BI-10003638,20,1.62,123.5
2014-01-01,FUR-FU-10003577,18,6.3,60.0
2014-01-01,OFF-BI-10000546,14,1.43,97.7
2014-01-01,TEC-CO-10002095,14,1.63,120.0
2014-01-01,FUR-TA-10001095,23,3.88,124.4
2014-01-01,OFF-LA-10004484,14,1.37,102.2
2014-01-01,OFF-EN-10001532,9,1.0,90.0
2014-01-01,TEC-AC-10003174,7,1.87,52.5
2014-01-01,OFF-BI-10004187,12,1.44,83.1
2014-01-01,OFF-ST-10000025,10,1.89,52.9
2014-01-01,FUR-FU-10004306,16,2.38,141.2
2014-01-01,FUR-CH-10003746,12,2.1,120.0
2014-01-01,OFF-BI-10001036,15,1.67,90.0
2014-01-01,OFF-BI-10000301,10,1.3,76.9
2014-01-01,OFF-AR-10004648,13,1.42,91.8
2014-01-01,FUR-FU-10002597,13,2.8,97.5
2014-01-01,OFF-AR-10003405,10,1.58,63.2
2014-01-01,FUR-CH-10002335,14,3.4,86.5
2014-01-01,OFF-PA-10003657,12,0.67,180.0
2014-01-01,FUR-BO-10004409,14,2.38,123.5
2014-01-01,TEC-AC-10000057,12,1.63,102.9
2014-01-01,OFF-EN-10000056,13,1.17,111.4
2014-01-01,OFF-BI-10000014,14,1.61,86.9
2014-01-01,FUR-CH-10004675,14,3.15,93.3
2014-01-01,OFF-BI-10001132,20,2.22,90.0
2014-01-01,FUR-CH-10003199,13,2.52,108.3
2014-01-01,TEC-PH-10001530,17,1.76,135.0
2014-01-01,OFF-LA-10001569,20,1.58,126.3
2014-01-01,OFF-PA-10000176,13,1.25,104.0
2014-01-01,OFF-LA-10002271,10,1.07,93.8
2014-01-01,FUR-FU-10004090,12,1.7,148.2
2014-01-01,OFF-AP-10000576,10,1.38,72.4
2014-01-01,OFF-PA-10003953,12,0.53,225.0
2014-01-01,FUR-FU-10000794,10,2.38,88.2
2014-01-01,OFF-AR-10001897,14,1.58,88.4
2014-01-01,TEC-PH-10001795,10,1.49,93.8
2014-01-01,TEC-AC-10004901,10,1.52,92.3
2014-01-01,OFF-AR-10003190,10,1.13,88.2
2014-01-01,OFF-AP-10000240,12,1.07,112.5
2014-01-01,TEC-AC-10001838,18,1.73,145.4
2014-01-01,OFF-PA-10003651,13,2.17,60.0
2014-01-01,OFF-BI-10003094,12,0.92,130.9
2014-01-01,FUR-CH-10001394,13,2.1,130.0
2014-01-01,OFF-BI-10004230,13,1.33,97.5
2014-01-01,OFF-PA-10003395,14,1.33,105.0
2014-01-01,TEC-AC-10002402,10,1.87,75.0
2014-01-01,TEC-AC-10003441,16,1.48,151.6
2014-01-01,OFF-FA-10002280,17,1.5,113.3
2014-01-01,OFF-SU-10000381,14,1.33,105.0
2014-01-01,OFF-EN-10004459,12,0.79,151.6
2014-01-01,FUR-CH-10000665,13,2.45,111.4
2014-01-01,OFF-AP-10003884,15,1.0,150.0
2014-01-01,TEC-PH-10001557,10,2.01,69.8
2014-01-01,TEC-PH-10002085,10,1.63,85.7
2014-01-01,OFF-AR-10002956,13,1.28,101.7
2014-01-01,OFF-AP-10003266,14,1.0,140.0
2014-01-01,TEC-MA-10004002,19,2.18,122.1
2014-01-01,OFF-BI-10001071,14,1.48,94.8
2014-01-01,OFF-PA-10001560,16,1.0,160.0
2014-01-01,OFF-AR-10002578,12,1.0,120.0
2014-01-01,FUR-BO-10001519,10,3.08,68.2
2014-01-01,OFF-BI-10001294,17,2.07,82.3
2014-01-01,OFF-BI-10001636,15,1.71,87.8
2014-01-01,OFF-SU-10002503,16,1.33,120.0
2014-01-01,OFF-LA-10004093,15,1.0,150.0
2014-01-01,FUR-FU-10003878,10,2.45,85.7
2014-01-01,TEC-AC-10000710,19,2.8,95.0
2014-01-01,OFF-AR-10002335,14,1.25,112.0
2014-01-01,OFF-PA-10001870,14,1.56,90.0
2014-01-01,OFF-PA-10001019,14,1.33,105.0
2014-01-01,OFF-SU-10002537,14,1.72,81.3
2014-01-01,OFF-ST-10003221,11,0.56,198.0
2014-01-01,OFF-AR-10003752,16,1.13,141.2
2014-01-01,TEC-AC-10001714,12,1.53,109.6
2014-01-01,OFF-AR-10003958,14,0.67,210.0
2014-01-01,TEC-PH-10002923,10,1.3,108.0
2014-01-01,OFF-LA-10004272,11,0.67,165.0
2014-01-01,FUR-FU-10000965,14,3.36,87.5
2014-01-01,OFF-LA-10004853,15,1.06,142.1
2014-01-01,OFF-BI-10003719,14,1.47,95.5
2014-01-01,OFF-BI-10000545,10,1.78,56.3
2014-01-01,OFF-PA-10003591,19,1.67,114.0
2014-01-01,OFF-PA-10001790,13,1.17,111.4
2014-01-01,TEC-AC-10002049,15,2.33,90.0
2014-01-01,OFF-BI-10003712,17,1.4,121.4
2014-01-01,OFF-BI-10003984,34,2.93,115.9
2014-01-01,FUR-FU-10001424,13,2.45,111.4
2014-01-01,OFF-BI-10002071,10,1.42,70.6
2014-01-01,OFF-ST-10002486,25,2.14,116.7
2014-01-01,TEC-AC-10000927,14,1.98,98.8
2014-01-01,OFF-PA-10001622,10,0.75,133.3
2014-01-01,OFF-AR-10003158,14,1.75,80.0
2014-01-01,TEC-PH-10002660,23,2.71,119.0
2014-01-01,OFF-BI-10003364,10,1.43,70.0
2014-01-01,OFF-EN-10001099,10,1.2,83.3
2014-01-01,OFF-PA-10002250,18,1.44,124.6
2014-01-01,OFF-BI-10004716,12,0.67,180.0
2014-01-01,OFF-LA-10001045,13,1.0,130.0
2014-01-01,OFF-BI-10001510,14,1.57,89.1
2014-01-01,OFF-PA-10002947,6,1.07,56.2
2014-01-01,OFF-PA-10000019,19,1.71,110.8
2014-01-01,FUR-BO-10003441,13,2.1,130.0
2014-01-01,TEC-PH-10004774,16,2.49,90.0
2014-01-01,OFF-BI-10003684,21,2.44,85.9
2014-01-01,TEC-PH-10001494,10,2.02,69.2
2014-01-01,TEC-AC-10004666,10,1.4,100.0
2014-01-01,OFF-ST-10003816,10,1.14,87.5
2014-01-01,FUR-TA-10001520,15,3.9,80.8
2014-01-01,OFF-ST-10001558,15,1.03,145.2
2014-01-01,TEC-AC-10002473,14,2.33,84.0
2014-01-01,TEC-PH-10004531,10,1.6,87.5
2014-01-01,OFF-AP-10004487,15,1.72,87.1
2014-01-01,OFF-PA-10003543,10,0.83,120.0
2014-01-01,TEC-AC-10004353,12,1.48,113.7
2014-01-01,OFF-AR-10001468,12,0.78,154.3
2014-01-01,OFF-PA-10002195,13,1.11,117.0
2014-01-01,OFF-PA-10001745,17,1.89,90.0
2014-01-01,OFF-BI-10004826,14,1.2,116.7
2014-01-01,OFF-PA-10000289,13,1.07,121.9
2014-01-01,OFF-AP-10003040,10,1.67,60.0
2014-01-01,OFF-PA-10000350,13,1.0,130.0
2014-01-01,OFF-BI-10001759,14,1.6,87.5
2014-01-01,OFF-ST-10001496,16,1.33,120.0
2014-01-01,OFF-BI-10002931,12,0.89,135.0
2014-01-01,FUR-TA-10002356,12,1.75,144.0
2014-01-01,FUR-FU-10003601,15,3.64,86.5
2014-01-01,FUR-TA-10004154,19,3.5,114.0
2014-01-01,OFF-PA-10000788,12,1.0,120.0
2014-01-01,FUR-FU-10001940,14,3.32,88.4
2014-01-01,OFF-BI-10004465,10,1.58,63.2
2014-01-01,OFF-PA-10002333,13,1.0,130.0
2014-01-01,FUR-FU-10004188,12,1.4,180.0
2014-01-01,OFF-BI-10000145,17,1.22,139.1
2014-01-01,OFF-LA-10001613,12,1.22,98.2
2014-01-01,OFF-LA-10004055,12,1.0,120.0
2014-01-01,OFF-PA-10004621,13,1.39,93.6
2014-01-01,OFF-PA-10001281,10,1.33,75.0
2014-01-01,OFF-ST-10001097,13,1.33,97.5
2014-01-01,FUR-FU-10001095,4,2.57,32.7
2014-01-01,OFF-BI-10002012,14,1.4,100.0
2014-01-01,OFF-PA-10004156,12,0.95,126.0
2014-01-01,OFF-AR-10000034,16,1.73,92.3
2014-01-01,TEC-PH-10000560,15,2.61,80.4
2014-01-01,OFF-EN-10000461,13,1.17,111.4
2014-01-01,TEC-MA-10003066,0,1.4,0.0
2014-01-01,OFF-BI-10004022,13,1.1,118.7
2014-01-01,OFF-AR-10001988,10,1.33,75.0
2014-01-01,OFF-PA-10003625,14,1.22,114.5
2014-01-01,OFF-BI-10003925,25,2.0,125.0
2014-01-01,OFF-EN-10003862,14,1.33,105.0
2014-01-01,OFF-ST-10004258,16,1.06,151.6
2014-01-01,FUR-FU-10002885,13,2.22,123.2
2014-01-01,TEC-AC-10003033,13,1.63,111.4
2014-01-01,OFF-ST-10000046,13,1.19,109.2
2014-01-01,OFF-BI-10002049,10,0.87,115.4
2014-01-01,FUR-FU-10001602,12,1.98,127.1
2014-01-01,OFF-ST-10003722,14,1.25,112.0
2014-01-01,TEC-AC-10003198,21,2.71,108.6
2014-01-01,FUR-FU-10002191,12,1.54,163.6
2014-01-01,TEC-PH-10004188,10,2.49,56.3
2014-01-01,OFF-ST-10001526,12,2.04,58.8
2014-01-01,OFF-AR-10001166,15,1.17,128.6
2014-01-01,FUR-CH-10000309,12,2.38,105.9
2014-01-01,TEC-MA-10004212,22,3.73,82.5
2014-01-01,OFF-EN-10003072,15,1.5,100.0
2014-01-01,OFF-BI-10000320,12,1.0,120.0
2014-01-01,OFF-PA-10001166,13,1.04,125.4
2014-01-01,OFF-PA-10003656,19,1.56,122.1
2014-01-01,TEC-PH-10000148,12,1.28,130.9
2014-01-01,TEC-PH-10003885,12,1.4,120.0
2014-01-01,OFF-LA-10001175,14,1.33,105.0
2014-01-01,OFF-PA-10000955,9,0.78,115.7
2014-01-01,FUR-FU-10003975,10,1.82,115.4
2014-01-01,OFF-BI-10003707,15,1.62,92.6
2014-01-01,OFF-AR-10000203,19,1.5,126.7
2014-01-01,OFF-AR-10004790,10,0.83,120.0
2014-01-01,TEC-AC-10004761,11,2.64,58.2
2014-01-01,FUR-BO-10001811,10,2.4,87.5
2014-01-01,OFF-AR-10001130,14,1.33,105.0
2014-01-01,OFF-AP-10000055,16,1.89,84.7
2014-01-01,FUR-CH-10002304,18,4.4,85.9
2014-01-01,FUR-FU-10000293,13,2.45,111.4
2014-01-01,OFF-PA-10001307,10,1.25,80.0
2014-01-01,FUR-FU-10004460,19,4.9,81.4
2014-01-01,OFF-AR-10000716,12,1.11,108.0
2014-01-01,FUR-FU-10004622,10,1.75,120.0
2014-01-01,OFF-BI-10003529,12,0.94,127.1
2014-01-01,OFF-BI-10001097,13,1.33,97.5
2014-01-01,OFF-BI-10001597,20,1.57,127.7
2014-01-01,OFF-FA-10001754,12,0.83,144.0
2014-01-01,OFF-FA-10004838,14,1.67,84.0
2014-01-01,TEC-PH-10002115,13,1.4,130.0
2014-01-01,OFF-FA-10003059,13,1.0,130.0
2014-01-01,OFF-BI-10004330,17,1.87,91.1
2014-01-01,OFF-BI-10003669,14,1.33,105.0
2014-01-01,OFF-BI-10003727,10,1.33,75.0
2014-01-01,TEC-AC-10003447,23,3.5,92.0
2014-01-01,OFF-AR-10000255,10,1.44,69.2
2014-01-01,OFF-AP-10002191,10,1.08,92.3
2014-01-01,OFF-PA-10000349,14,1.19,117.6
2014-01-01,FUR-CH-10002880,15,3.44,91.7
2014-01-01,OFF-PA-10003127,13,0.72,180.0
2014-01-01,TEC-MA-10003979,15,2.57,81.8
2014-01-01,OFF-PA-10000029,10,0.94,105.9
2014-01-01,OFF-LA-10000452,13,0.94,137.6
2014-01-01,TEC-PH-10001819,12,1.48,113.7
2014-01-01,OFF-AR-10002952,24,2.0,120.0
2014-01-01,TEC-PH-10000576,13,1.4,130.0
2014-01-01,OFF-PA-10000605,10,1.0,100.0
2014-01-01,OFF-ST-10004340,14,1.48,94.5
2014-01-01,OFF-BI-10004001,15,1.76,85.1
2014-01-01,FUR-TA-10004147,15,2.28,138.5
2014-01-01,OFF-AR-10001545,10,1.28,78.3
2014-01-01,TEC-AC-10001013,14,2.22,88.4
2014-01-01,OFF-AR-10002255,11,0.73,150.0
2014-01-01,OFF-PA-10001892,13,1.13,114.7
2014-01-01,OFF-BI-10003676,3,1.42,21.2
2014-01-01,OFF-FA-10003495,11,1.94,56.6
2014-01-01,OFF-EN-10003798,12,0.83,144.0
2014-01-01,TEC-PH-10003589,18,2.02,124.6
2014-01-01,OFF-PA-10004735,14,1.53,91.3
2014-01-01,FUR-BO-10002206,12,0.7,360.0
2014-01-01,OFF-PA-10000141,17,1.17,145.7
2014-01-01,TEC-PH-10001061,6,1.75,48.0
2014-01-01,OFF-AR-10002375,5,1.24,40.4
2014-01-01,OFF-EN-10001539,15,1.53,97.8
2014-01-01,FUR-TA-10004086,17,2.7,132.2
2014-01-01,OFF-PA-10000100,19,2.14,88.7
2014-01-01,OFF-LA-10000973,14,0.78,180.0
2014-01-01,OFF-ST-10001476,12,2.0,60.0
2014-01-01,OFF-EN-10002831,17,1.89,90.0
2014-01-01,OFF-PA-10001763,14,0.83,168.0
2014-01-01,OFF-BI-10002072,13,1.13,114.7
2014-01-01,OFF-FA-10001561,18,1.42,127.1
2014-01-01,TEC-MA-10004241,11,0.93,165.0
2014-01-01,OFF-AP-10003849,13,0.89,146.3
2014-01-01,OFF-FA-10000735,13,1.27,102.6
2014-01-01,OFF-BI-10003350,12,0.92,130.9
2014-01-01,TEC-PH-10000307,11,1.09,141.4
2014-01-01,TEC-CO-10004202,13,1.48,123.2
2014-01-01,FUR-FU-10001852,13,2.94,92.9
2014-01-01,OFF-AR-10003759,14,1.56,90.0
2014-01-01,OFF-ST-10004337,6,1.6,37.5
2014-01-01,FUR-TA-10001932,14,2.57,114.5
2014-01-01,FUR-CH-10002126,10,2.62,80.0
2014-01-01,TEC-PH-10004700,10,2.18,64.3
2014-01-01,OFF-BI-10003429,16,1.95,82.0
2014-01-01,FUR-FU-10004952,16,2.28,147.7
2014-01-01,OFF-PA-10003172,15,1.73,86.5
2014-01-01,OFF-ST-10002352,15,1.67,90.0
2014-01-01,OFF-PA-10002259,12,0.89,135.0
2014-01-01,OFF-BI-10002976,16,1.83,87.3
2014-01-01,OFF-BI-10003694,10,1.5,66.7
2014-01-01,OFF-LA-10004425,14,1.4,100.0
2014-01-01,FUR-CH-10001270,14,2.98,98.8
2014-01-01,TEC-PH-10004539,9,1.87,67.5
2014-01-01,OFF-AR-10001919,11,0.67,165.0
2014-01-01,TEC-PH-10003655,18,1.87,135.0
2014-01-01,OFF-BI-10004656,15,1.67,90.0
2014-01-01,OFF-ST-10002344,15,0.92,163.6
2014-01-01,TEC-PH-10004447,14,2.41,81.3
2014-01-01,FUR-CH-10003973,10,3.15,66.7
2014-01-01,OFF-PA-10000682,12,1.0,120.0
2014-01-01,FUR-FU-10002268,15,4.48,70.3
2014-01-01,TEC-AC-10001990,18,3.08,81.8
2014-01-01,FUR-CH-10004540,22,3.73,123.8
2014-01-01,OFF-ST-10002292,12,0.83,144.0
2014-01-01,OFF-AR-10004999,10,1.39,72.0
2014-01-01,OFF-BI-10001031,16,1.12,142.2
2014-01-01,OFF-BI-10002432,13,1.33,97.5
2014-01-01,FUR-FU-10001867,16,3.85,87.3
2014-01-01,TEC-PH-10002200,13,1.96,92.9
2014-01-01,TEC-PH-10000439,17,2.18,109.3
2014-01-01,OFF-PA-10001685,15,1.67,90.0
2014-01-01,OFF-ST-10001418,16,1.25,128.0
2014-01-01,OFF-ST-10000676,12,1.17,102.9
2014-01-01,OFF-AR-10001022,11,0.56,198.0
2014-01-01,OFF-EN-10003055,13,1.22,106.4
2014-01-01,TEC-CO-10001046,15,1.49,140.6
2014-01-01,FUR-FU-10000076,15,3.15,100.0
2014-01-01,FUR-FU-10003268,13,2.33,117.0
2014-01-01,FUR-FU-10003691,13,2.52,108.3
2014-01-01,OFF-AR-10003903,10,1.17,85.7
2014-01-01,TEC-PH-10003442,10,2.45,57.1
2014-01-01,OFF-BI-10004519,15,1.12,133.3
2014-01-01,OFF-EN-10004955,10,1.67,60.0
2014-01-01,FUR-TA-10004619,15,4.06,77.6
2014-01-01,FUR-BO-10004467,15,3.1,101.6
2014-01-01,OFF-AR-10002280,14,1.5,93.3
2014-01-01,FUR-CH-10001708,10,3.2,65.6
2014-01-01,OFF-AR-10000462,14,1.56,90.0
2014-01-01,TEC-PH-10004165,10,1.76,79.4
2014-01-01,FUR-FU-10003724,10,3.32,63.2
2014-01-01,FUR-FU-10003535,14,2.94,100.0
2014-01-01,OFF-ST-10003716,10,1.57,63.8
2014-01-01,TEC-PH-10004586,12,1.31,128.6
2014-01-01,OFF-BI-10004236,19,1.62,116.9
2014-01-01,OFF-AR-10000422,17,1.44,117.7
2014-01-01,OFF-PA-10002870,14,1.33,105.0
2014-01-01,OFF-ST-10000563,13,1.45,89.4
2014-01-01,OFF-BI-10002854,20,1.71,116.7
2014-01-01,FUR-CH-10001973,13,2.45,111.4
2014-01-01,TEC-AC-10000580,16,1.63,137.1
2014-01-01,OFF-AR-10004022,13,1.22,106.4
2014-01-01,TEC-AC-10004209,14,1.31,150.0
2014-01-01,TEC-AC-10000023,24,2.8,120.0
2014-01-01,TEC-PH-10003505,15,2.39,88.0
2014-01-01,OFF-LA-10000121,10,1.0,100.0
2014-01-01,OFF-BI-10002026,24,2.13,112.5
2014-01-01,OFF-PA-10000994,13,1.33,97.5
2014-01-01,OFF-BI-10002813,14,1.71,82.0
2014-01-01,OFF-AR-10004817,13,1.22,106.4
2014-01-01,OFF-AR-10001860,15,1.8,83.3
2014-01-01,OFF-BI-10004970,14,1.33,105.0
2014-01-01,OFF-PA-10002968,17,1.33,127.5
2014-01-01,FUR-BO-10003433,6,3.27,38.6
2014-01-01,FUR-FU-10002554,11,1.23,188.6
2014-01-01,TEC-PH-10003437,29,3.27,124.3
2014-01-01,OFF-AP-10003971,15,1.07,139.7
2014-01-01,FUR-CH-10003846,13,2.33,117.0
2014-01-01,OFF-LA-10001404,13,1.08,120.0
2014-01-01,OFF-LA-10001474,10,1.67,60.0
2014-01-01,OFF-PA-10003072,12,1.07,112.5
2014-01-01,FUR-FU-10004960,18,4.2,90.0
2014-01-01,TEC-AC-10003116,14,2.02,96.9
2014-01-01,OFF-AP-10004859,11,1.94,56.6
2014-01-01,OFF-PA-10002659,20,1.78,112.5
2014-01-01,OFF-BI-10004139,21,2.33,90.0
2014-01-01,OFF-AR-10002818,20,1.5,133.3
2014-01-01,OFF-AP-10001303,11,0.75,146.7
2014-01-01,OFF-ST-10002574,16,1.17,137.1
2014-01-01,FUR-FU-10004018,15,3.15,100.0
2014-01-01,TEC-PH-10002549,13,1.71,106.4
2014-01-01,OFF-PA-10004911,15,1.58,94.7
2014-01-01,TEC-MA-10002178,11,0.93,165.0
2014-01-01,OFF-AR-10000411,10,1.0,100.0
2014-01-01,OFF-LA-10000262,10,1.28,78.3
2014-01-01,OFF-PA-10000466,13,1.33,97.5
2014-01-01,OFF-AR-10003829,10,1.33,75.0
2014-01-01,OFF-BI-10001758,9,1.92,47.0
2014-01-01,OFF-BI-10000136,13,1.33,97.5
2014-01-01,OFF-ST-10000649,17,1.17,145.7
2014-01-01,OFF-PA-10003641,10,1.52,65.6
2014-01-01,FUR-CH-10002961,13,2.62,104.0
2014-01-01,OFF-PA-10004041,17,1.47,115.9
2014-01-01,TEC-PH-10001336,14,1.58,124.4
2014-01-01,TEC-MA-10003183,13,1.71,106.4
2014-01-01,TEC-AC-10001314,13,1.58,115.6
2014-01-01,TEC-AC-10004510,10,2.05,68.2
2014-01-01,OFF-BI-10000042,16,1.0,160.0
2014-01-01,FUR-TA-10003008,10,1.75,120.0
2014-01-01,OFF-AP-10003590,12,1.0,120.0
2014-01-01,OFF-PA-10000806,13,1.33,97.5
2014-01-01,OFF-AR-10000896,10,1.33,75.0
2014-01-01,TEC-PH-10002310,12,1.47,114.5
2014-01-01,OFF-ST-10002289,12,1.08,110.8
2014-01-01,OFF-PA-10001289,15,1.54,97.3
2014-01-01,OFF-FA-10000053,22,1.93,113.8
2014-01-01,OFF-EN-10003001,14,1.5,93.3
2014-01-01,FUR-TA-10002958,14,3.15,93.3
2014-01-01,FUR-TA-10001676,12,1.92,130.9
2014-01-01,OFF-BI-10000822,15,0.92,163.6
2014-01-01,OFF-PA-10004888,13,1.4,92.9
2014-01-01,FUR-TA-10002622,10,2.1,100.0
2014-01-01,OFF-PA-10000418,12,1.0,120.0
2014-01-01,FUR-TA-10001039,15,3.66,86.2
2014-01-01,OFF-AR-10002240,13,1.33,97.5
2014-01-01,OFF-BI-10002867,14,1.44,96.9
2014-01-01,FUR-FU-10003976,17,2.38,150.0
2014-01-01,TEC-PH-10002922,20,3.27,85.7
2014-01-01,OFF-PA-10000501,10,1.11,90.0
2014-01-01,OFF-AP-10004980,16,1.17,137.1
2014-01-01,TEC-PH-10001750,16,1.4,160.0
2014-01-01,OFF-BI-10003708,12,1.56,77.1
2014-01-01,OFF-BI-10001191,18,1.56,115.7
2014-01-01,OFF-PA-10003673,17,2.11,80.5
2014-01-01,OFF-PA-10001639,14,1.75,80.0
2014-01-01,TEC-AC-10004975,15,2.1,100.0
2014-01-01,OFF-BI-10004364,8,1.06,75.8
2014-01-01,OFF-PA-10001712,14,1.67,84.0
2014-01-01,FUR-CH-10004289,10,3.0,70.0
2014-01-01,TEC-PH-10002564,16,1.63,137.1
2014-01-01,OFF-BI-10004876,10,1.17,85.7
